ID_DISTRITO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,ID_MUNICIPIO,MUNICIPIO,DIST_LOC,LISTA_NOMINAL,PAN,PRI,PRD,PT,PVEM,PNA,MORENA,ES,PRI_PVEM_NA_ES,PRI_PVEM_NA,PRI_PVEM_ES,PRI_NA_ES,PRI_PVEM,PRI_NA,PRI_ES,PVEM_NA_ES,PVEM_NA,PVEM_ES,NA_ES,TERESA_CASTELL,NO_REGISTRADOS,NULOS,TOTAL_VOTOS,FECHA,HORA_LLAMADA,HORA_CAPTURA,ORIGEN_CAPTURA,CAE,CLAVE_AUT
4,3791,B,1,0,1,61,"NICOLAS ROMERO",44,633,45,108,32,2,2,2,120,2,0,0,0,0,1,0,0,0,0,0,0,7,1,10,332,2017-06-04,19:31:40.927,19:33:55.652,cap-48,4-77,4368
24,2966,B,1,0,1,58,"NAUCALPAN DE JUAREZ",32,605,29,88,23,3,6,1,119,3,0,0,0,0,1,1,0,0,0,0,0,4,2,15,295,2017-06-04,19:31:33.893,19:33:50.237,cap-117,24-3,9810
12,995,C,1,0,1,26,"CHALCO",1,732,31,66,77,2,1,1,126,5,0,0,0,0,1,0,1,0,0,0,0,12,0,22,345,2017-06-04,19:31:52.051,19:33:48.038,cap-22,12-42,7629
14,376,C,1,0,1,13,"ATIZAPAN DE ZARAGOZA",29,402,56,34,25,1,2,0,81,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,216,2017-06-04,19:31:40.582,19:33:47.713,cap-82,14-69,3939
28,6262,C,4,0,1,82,"TECAMAC",33,729,24,85,46,1,3,1,152,1,0,1,1,0,1,1,0,0,0,0,0,11,1,9,338,2017-06-04,19:31:57.550,19:33:43.681,cap-37,28-98,5006
28,4240,C,1,0,1,82,"TECAMAC",33,578,53,60,57,4,3,1,146,1,0,1,0,0,1,0,0,0,0,0,0,17,1,11,356,2017-06-04,19:57:50.120,19:33:41.732,cap-32,28-77,9856
28,5900,C,4,0,2,121,"ZUMPANGO",20,694,22,103,16,1,4,3,69,4,2,2,1,0,0,1,0,0,0,0,0,7,0,9,244,2017-06-04,19:31:22.449,19:33:39.166,cap-61,28-28,6564
4,3788,C,2,0,1,61,"NICOLAS ROMERO",44,674,32,192,27,6,7,2,100,2,0,0,0,1,2,0,0,0,0,0,0,7,1,8,387,2017-06-04,19:30:10.157,19:33:36.717,cap-71,4-75,8101
39,6353,C,1,0,1,30,"CHICOLOAPAN",5,637,17,49,94,1,2,3,89,1,0,0,0,0,0,0,0,0,0,0,0,4,0,9,269,2017-06-04,19:29:54.124,19:33:28.121,cap-94,39-86,6144
15,4846,B,1,0,1,105,"TLALNEPANTLA DE BAZ",18,589,128,44,37,2,1,1,102,2,1,0,0,0,1,0,0,0,0,0,0,9,1,5,334,2017-06-04,19:31:40.897,19:33:16.700,cap-84,15-5,7063
27,2508,C,1,0,1,55,"METEPEC",35,557,46,92,90,22,0,2,97,1,0,0,0,0,2,0,0,0,0,0,0,7,0,5,364,2017-06-04,20:47:30.761,19:33:10.569,cap-56,27-43,5383
4,3780,B,1,0,1,61,"NICOLAS ROMERO",44,540,36,121,28,4,2,2,76,4,2,1,0,0,1,0,0,0,0,0,0,8,0,7,292,2017-06-04,19:29:54.790,19:33:02.081,cap-31,4-69,1728
31,3691,B,1,0,1,60,"NEZAHUALCOYOTL",41,419,6,40,101,0,2,1,47,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,201,2017-06-04,19:31:03.248,19:32:55.883,cap-55,31-65,1630
36,629,C,1,0,2,21,"COATEPEC HARINAS",9,742,44,207,24,5,0,3,128,1,0,0,0,1,1,1,0,0,0,0,0,1,0,13,429,2017-06-04,19:29:22.469,19:32:47.928,cap-39,36-16,1864
25,1211,C,1,0,1,32,"CHIMALHUACAN",5,612,9,94,36,2,4,2,105,1,0,0,0,0,2,1,0,0,0,0,0,6,0,9,271,2017-06-04,19:30:32.922,19:32:47.369,cap-114,25-48,2477
6,5469,C,1,0,2,109,"TULTEPEC",19,639,15,56,121,1,1,1,67,2,0,0,1,0,2,0,0,0,0,0,0,4,0,17,288,2017-06-04,19:30:11.335,19:32:39.681,cap-68,6-7,9578
39,3943,C,5,0,1,71,"LA PAZ",31,668,12,114,75,0,6,1,115,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,347,2017-06-04,19:34:51.585,19:32:38.815,cap-4,39-39,5548
26,5359,C,3,0,2,107,"TOLUCA",34,638,67,101,53,9,4,4,88,0,1,0,1,1,1,1,0,0,0,0,0,10,0,17,358,2017-06-04,19:29:58.705,19:32:38.090,cap-91,26-4,3927
37,5590,C,1,0,1,110,"TULTITLAN",19,729,26,96,65,2,1,1,102,0,0,0,1,0,2,0,0,0,0,0,0,14,2,14,326,2017-06-04,19:30:12.325,19:32:35.965,cap-103,37-38,2935
13,1486,B,1,0,1,34,"ECATEPEC DE MORELOS",42,529,41,72,81,2,6,1,103,0,1,0,0,0,0,0,0,0,0,0,0,5,1,9,322,2017-06-04,19:30:08.278,19:32:29.185,cap-83,13-30,2964
39,6366,C,1,0,1,30,"CHICOLOAPAN",5,573,12,62,50,2,5,3,81,1,3,0,0,0,0,0,0,0,0,0,0,8,1,6,234,2017-06-04,19:29:22.786,19:32:26.544,cap-75,39-82,2538
13,1559,C,1,0,1,34,"ECATEPEC DE MORELOS",22,625,18,53,48,5,5,4,136,1,1,1,0,0,2,0,0,0,0,0,0,8,0,6,288,2017-06-04,19:53:09.011,19:32:20.163,cap-58,13-7,6771
25,1212,C,3,0,1,32,"CHIMALHUACAN",5,688,39,101,57,3,1,2,111,0,1,0,0,0,4,0,0,0,0,0,0,4,0,11,334,2017-06-04,19:29:54.516,19:32:14.865,cap-36,25-49,3855
24,2682,B,1,0,1,58,"NAUCALPAN DE JUAREZ",30,680,57,96,14,1,3,4,115,4,2,0,1,0,4,0,0,0,0,0,0,15,0,12,328,2017-06-04,19:29:07.125,19:32:10.475,cap-23,24-45,4809
20,3243,C,1,0,1,60,"NEZAHUALCOYOTL",24,650,11,43,144,1,0,0,94,0,0,2,0,0,0,0,0,0,0,0,0,3,0,11,309,2017-06-04,19:29:56.338,19:32:10.175,cap-53,20-56,4928
14,337,B,1,0,1,13,"ATIZAPAN DE ZARAGOZA",16,559,67,70,36,2,0,0,121,0,1,0,0,1,0,0,0,0,0,0,0,10,1,8,317,2017-06-04,19:29:06.872,19:32:10.026,cap-96,14-37,6366
17,1893,B,1,0,1,34,"ECATEPEC DE MORELOS",8,517,20,62,60,2,4,5,135,1,0,0,0,0,0,0,0,0,0,0,0,7,0,3,299,2017-06-04,19:30:04.647,19:32:07.127,cap-64,17-59,6079
40,5847,C,2,0,2,119,"ZINACANTEPEC",36,710,59,88,88,9,20,2,74,2,3,0,0,0,4,0,0,0,1,0,0,9,0,11,370,2017-06-04,19:29:33.436,19:32:05.769,cap-49,40-65,5092
22,2581,C,1,0,1,58,"NAUCALPAN DE JUAREZ",32,387,73,51,29,0,0,0,76,1,0,0,0,0,0,0,0,0,0,0,0,10,0,6,246,2017-06-04,19:52:27.812,19:32:04.744,cap-118,22-28,4229
32,957,C,1,0,1,122,"VALLE DE CHALCO SOLIDARIDAD",27,643,14,71,116,4,0,2,71,4,0,0,1,0,1,0,0,0,0,0,0,2,0,14,300,2017-06-04,19:29:50.887,19:32:04.686,cap-5,32-27,8140
2,4585,B,1,0,1,96,"TEPOTZOTLAN",12,661,29,92,43,1,1,1,100,4,1,0,0,0,1,0,0,0,0,0,0,6,1,12,292,2017-06-04,19:32:56.671,19:32:01.221,cap-85,2-69,1534
39,3950,C,7,0,1,71,"LA PAZ",31,673,15,103,54,0,4,3,110,0,1,2,0,0,0,0,0,0,0,0,0,2,0,6,300,2017-06-04,19:29:17.709,19:31:55.998,cap-12,39-37,9330
18,2306,C,1,0,2,47,"JILOTZINGO",17,563,30,153,36,5,17,2,57,1,1,0,1,0,4,0,0,0,0,0,0,7,0,28,342,2017-06-04,19:29:16.644,19:31:54.507,cap-14,18-54,4045
25,1244,C,1,0,1,32,"CHIMALHUACAN",31,611,8,100,90,0,3,1,55,1,0,0,0,0,1,0,1,0,0,0,0,3,0,11,274,2017-06-04,19:29:57.716,19:31:52.166,cap-104,25-64,3962
37,5570,B,1,0,1,110,"TULTITLAN",19,581,18,108,37,2,1,3,89,4,1,0,0,0,2,0,0,0,0,0,0,10,0,15,290,2017-06-04,19:29:48.717,19:31:50.991,cap-30,37-62,6932
3,446,C,2,0,2,14,"ATLACOMULCO",13,518,22,183,24,4,3,3,83,1,0,0,1,0,1,0,0,0,0,0,0,5,0,17,347,2017-06-04,19:29:09.623,19:31:41.795,cap-18,3-20,3659
10,1833,B,1,0,1,34,"ECATEPEC DE MORELOS",8,704,46,106,57,3,3,4,159,0,0,0,0,0,0,0,0,0,0,0,0,24,0,15,417,2017-06-04,19:28:54.161,19:31:38.346,cap-90,10-38,8475
3,449,B,1,0,2,14,"ATLACOMULCO",13,350,32,96,33,0,3,4,57,2,1,0,0,0,3,0,0,0,0,0,0,5,0,7,243,2017-06-04,19:52:19.278,19:31:37.730,cap-67,3-9,8134
17,1709,B,1,0,1,34,"ECATEPEC DE MORELOS",42,534,11,44,50,1,16,2,126,0,0,1,0,1,1,0,0,0,0,0,0,8,1,10,272,2017-06-04,19:28:54.818,19:31:27.776,cap-40,17-12,2312
4,3735,C,3,0,1,61,"NICOLAS ROMERO",44,645,51,72,47,2,2,5,92,0,2,2,0,0,0,0,0,0,0,0,0,10,0,9,294,2017-06-04,19:28:01.096,19:31:21.520,cap-87,4-38,8039
26,6442,C,1,0,1,107,"TOLUCA",2,446,46,40,83,1,4,1,104,0,0,0,0,1,0,1,0,0,0,0,0,14,0,2,297,2017-06-04,19:44:29.499,19:31:14.339,cap-102,26-31,1564
30,3481,C,1,0,1,60,"NEZAHUALCOYOTL",25,661,7,55,182,0,2,1,66,4,0,0,1,0,1,0,0,0,0,0,0,3,0,7,329,2017-06-04,19:28:36.750,19:31:11.723,cap-95,30-49,3333
4,3795,C,2,0,2,61,"NICOLAS ROMERO",44,648,53,134,21,3,4,3,93,0,0,1,1,0,1,0,1,0,0,0,0,5,0,11,331,2017-06-04,19:28:51.285,19:31:10.857,cap-20,4-83,7000
24,2969,B,1,0,1,58,"NAUCALPAN DE JUAREZ",32,729,24,105,42,6,5,1,147,0,0,0,2,0,0,0,0,0,0,0,0,9,0,17,358,2017-06-04,19:29:01.825,19:31:08.783,cap-100,24-12,1506
3,3867,C,1,0,2,65,"EL ORO",13,522,40,144,17,4,3,6,103,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,338,2017-06-04,19:28:23.625,19:31:08.342,cap-35,3-38,2621
20,3124,C,1,0,1,60,"NEZAHUALCOYOTL",24,566,27,49,113,2,3,3,102,1,0,0,0,0,1,0,0,0,0,0,0,9,0,14,324,2017-06-04,19:28:52.192,19:31:04.076,cap-24,20-21,7452
15,4859,B,1,0,1,105,"TLALNEPANTLA DE BAZ",18,522,40,63,18,0,0,3,94,1,1,0,0,0,1,0,0,0,0,0,0,5,0,8,234,2017-06-04,20:06:58.232,19:31:02.402,cap-62,15-12,1301
31,3055,C,1,0,1,60,"NEZAHUALCOYOTL",41,526,5,67,149,0,1,1,52,1,2,0,0,1,1,1,0,0,0,0,0,4,0,6,291,2017-06-04,19:29:12.913,19:30:58.170,cap-38,31-1,5983
21,2898,C,3,0,1,58,"NAUCALPAN DE JUAREZ",32,647,29,83,29,3,1,3,100,2,0,0,0,0,1,1,0,0,0,0,0,1,1,9,263,2017-06-04,19:49:05.442,19:30:57.937,cap-52,21-40,8201
39,3983,C,3,0,1,71,"LA PAZ",31,669,18,108,78,2,5,0,101,2,1,1,0,0,2,1,0,0,0,0,0,4,0,11,334,2017-06-04,19:28:14.027,19:30:56.013,cap-13,39-32,1254
14,288,E,1,1,1,13,"ATIZAPAN DE ZARAGOZA",16,678,49,49,28,3,4,0,88,2,1,0,0,0,1,0,0,0,0,0,0,12,1,12,250,2017-06-04,19:28:18.396,19:30:42.410,cap-29,14-30,4401
6,615,C,1,0,1,20,"COACALCO DE BERRIOZABAL",38,660,21,101,48,2,7,4,159,1,0,0,0,0,2,0,0,0,0,0,0,11,0,7,363,2017-06-04,19:28:46.667,19:30:26.800,cap-84,6-72,8120
13,1710,C,1,0,1,34,"ECATEPEC DE MORELOS",42,661,17,68,77,4,5,1,111,1,0,0,0,0,1,0,0,0,0,0,0,7,0,18,310,2017-06-04,19:26:42.055,19:30:21.626,cap-19,13-26,4177
18,5799,C,3,0,2,116,"XONACATLAN",17,634,17,140,43,3,11,4,93,3,2,1,0,1,3,2,0,0,0,0,0,7,1,14,345,2017-06-04,19:26:58.522,19:30:21.119,cap-66,18-91,1123
20,3185,C,1,0,1,60,"NEZAHUALCOYOTL",24,566,24,59,63,3,2,1,83,2,0,0,0,0,0,1,0,0,0,0,0,1,0,7,246,2017-06-04,19:26:03.987,19:30:16.778,cap-34,20-18,2170
28,6334,B,1,0,1,82,"TECAMAC",33,477,27,84,48,1,1,0,116,2,0,1,0,0,0,0,0,0,0,0,0,10,0,10,300,2017-06-04,19:27:06.675,19:30:12.738,cap-41,28-125,1013
34,5220,C,1,0,1,107,"TOLUCA",34,533,54,156,80,4,4,4,76,1,0,1,0,0,0,0,0,0,0,0,0,12,0,8,400,2017-06-04,19:28:22.028,19:30:10.139,cap-48,34-34,3440
13,1692,B,1,0,1,34,"ECATEPEC DE MORELOS",22,575,18,80,48,2,3,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,259,2017-06-04,19:27:56.234,19:30:08.581,cap-51,13-38,9060
7,837,B,1,0,1,25,"CUAUTITLAN IZCALLI",26,710,99,43,82,1,1,1,152,2,0,0,0,0,0,1,0,0,0,0,0,13,1,5,401,2017-06-04,19:27:09.295,19:29:57.369,cap-50,7-56,3256
28,1978,B,1,0,2,37,"HUEYPOXTLA",20,624,26,178,36,2,1,2,68,1,0,0,0,0,0,0,0,0,0,0,0,5,0,8,327,2017-06-04,19:25:59.132,19:29:47.664,cap-69,28-2,5145
16,1382,C,3,0,1,34,"ECATEPEC DE MORELOS",37,596,11,84,18,1,5,7,105,3,2,0,0,0,3,0,0,0,0,0,0,2,4,9,254,2017-06-04,19:27:05.725,19:29:45.523,cap-28,16-45,9415
2,228,B,1,0,2,10,"APAXCO",20,145,3,56,3,1,1,0,48,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,118,2017-06-04,19:27:14.436,19:29:42.208,cap-16,2-4,7806
9,2204,C,1,0,2,43,"IXTLAHUACA",15,614,60,153,35,10,4,2,125,2,0,3,0,0,0,2,0,0,0,0,0,5,0,14,415,2017-06-04,19:25:55.994,19:29:39.850,cap-89,9-16,3111
27,4132,B,1,0,1,77,"SAN MATEO ATENCO",35,583,68,129,65,8,2,4,79,0,0,0,0,0,3,0,0,0,0,0,0,11,0,12,381,2017-06-04,19:25:07.001,19:29:30.445,cap-22,27-79,6045
17,1545,B,1,0,1,34,"ECATEPEC DE MORELOS",42,515,10,56,48,2,6,0,76,5,1,1,0,0,2,1,0,0,0,0,0,5,0,7,220,2017-06-04,19:27:56.366,19:29:29.471,cap-72,17-46,8542
18,2392,B,1,0,2,52,"LERMA",4,438,41,201,23,3,4,0,50,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,325,2017-06-04,19:26:31.108,19:29:27.680,cap-116,18-64,8376
23,137,C,1,0,2,5,"ALMOLOYA DE JUAREZ",45,608,71,176,50,8,3,1,63,3,4,1,1,0,10,0,0,0,0,0,0,6,0,6,403,2017-06-04,19:27:04.187,19:29:19.024,cap-21,23-31,8297
36,5152,B,1,0,2,106,"TLATLAYA",9,442,0,93,167,3,2,2,38,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,314,2017-06-04,19:26:59.231,19:29:13.176,cap-88,36-82,8748
29,3312,C,2,0,1,60,"NEZAHUALCOYOTL",25,563,7,48,158,0,0,1,60,1,0,0,0,0,0,0,0,0,0,0,0,8,0,6,289,2017-06-04,19:27:02.616,19:28:56.191,cap-73,29-29,9649
28,5904,C,12,0,2,121,"ZUMPANGO",20,739,21,81,28,2,3,3,84,1,0,0,0,0,0,0,0,0,0,0,0,6,0,10,239,2017-06-04,19:26:25.812,19:28:52.674,cap-9,28-34,1827
20,3126,B,1,0,1,60,"NEZAHUALCOYOTL",24,378,14,50,84,0,0,0,61,2,0,0,0,0,1,0,0,0,0,0,0,1,0,7,220,2017-06-04,19:26:18.375,19:28:52.100,cap-1,20-19,7569
12,6136,C,1,0,1,40,"IXTAPALUCA",40,560,21,38,41,3,5,4,118,3,0,0,0,0,0,1,0,0,0,0,0,5,0,5,244,2017-06-04,19:26:35.583,19:28:49.309,cap-68,12-50,3839
7,795,B,1,0,1,25,"CUAUTITLAN IZCALLI",43,623,62,83,40,2,1,5,165,2,1,0,0,0,1,0,0,0,0,0,0,21,1,10,394,2017-06-04,19:49:52.084,19:28:48.418,cap-105,7-44,1903
12,6100,B,1,0,1,40,"IXTAPALUCA",40,297,8,36,33,0,4,1,52,1,1,0,0,0,0,0,0,0,0,0,0,6,0,3,145,2017-06-04,19:26:16.328,19:28:45.452,cap-30,12-1,4261
33,1017,C,2,0,1,26,"CHALCO",1,680,17,115,71,6,4,1,111,6,0,1,0,0,2,1,0,0,0,0,0,7,0,13,355,2017-06-04,19:26:13.494,19:28:38.938,cap-74,33-74,3600
25,1236,C,5,0,1,32,"CHIMALHUACAN",5,742,24,86,42,0,2,3,123,2,0,0,0,0,0,0,0,0,0,0,0,8,0,9,299,2017-06-04,19:26:20.272,19:28:37.181,cap-115,25-50,9378
9,4069,C,3,0,2,75,"SAN FELIPE DEL PROGRESO",15,685,81,203,15,6,3,2,60,0,2,2,0,0,5,4,0,0,1,0,0,4,0,28,416,2017-06-04,19:55:28.089,19:28:36.156,cap-26,9-67,3664
19,5080,C,1,0,1,105,"TLALNEPANTLA DE BAZ",18,432,36,61,19,3,0,1,88,1,0,0,0,0,0,0,0,0,0,0,0,7,0,14,230,2017-06-04,19:26:40.853,19:28:32.366,cap-83,19-47,3933
28,4199,B,1,0,1,82,"TECAMAC",33,613,40,113,28,3,5,9,132,3,0,0,0,0,0,1,0,0,0,0,0,11,0,11,356,2017-06-04,19:25:52.465,19:28:17.664,cap-91,28-51,8393
22,2834,C,1,0,1,58,"NAUCALPAN DE JUAREZ",32,736,74,150,33,5,1,3,144,1,0,1,0,0,1,0,0,0,0,0,0,8,0,10,431,2017-06-04,19:25:42.806,19:28:15.223,cap-118,22-23,2931
11,1899,B,1,0,1,34,"ECATEPEC DE MORELOS",8,487,34,67,53,4,3,3,105,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,275,2017-06-04,19:25:39.023,19:28:14.056,cap-5,11-61,2365
3,4375,C,1,0,2,86,"TEMASCALCINGO",13,549,9,173,23,3,15,7,88,2,0,0,0,0,2,0,0,0,0,0,0,4,0,17,343,2017-06-04,19:25:26.720,19:28:11.524,cap-43,3-84,3496
29,3428,C,1,0,1,60,"NEZAHUALCOYOTL",24,380,5,30,84,0,1,0,58,0,3,2,0,0,0,1,0,0,0,0,0,5,0,6,195,2017-06-04,19:25:48.444,19:28:11.133,cap-56,29-4,1020
10,1833,C,1,0,1,34,"ECATEPEC DE MORELOS",8,703,29,93,64,2,1,2,146,1,3,0,0,0,2,1,1,0,0,0,0,12,0,11,368,2017-06-04,19:28:54.161,19:28:05.777,cap-90,10-38,8475
14,316,C,1,0,1,13,"ATIZAPAN DE ZARAGOZA",16,616,50,60,38,1,3,6,98,2,0,1,0,0,1,0,0,0,0,0,0,11,0,11,282,2017-06-04,19:25:21.689,19:28:04.944,cap-67,14-3,1045
12,6062,B,1,0,1,40,"IXTAPALUCA",40,494,10,84,17,3,4,3,67,0,1,1,0,0,5,1,0,0,0,0,0,5,0,12,213,2017-06-04,19:25:52.824,19:28:00.521,cap-64,12-66,9195
16,4830,C,3,0,1,105,"TLALNEPANTLA DE BAZ",37,583,48,49,26,2,5,0,103,6,0,0,0,0,2,0,0,0,0,0,0,7,0,9,257,2017-06-04,19:25:15.501,19:27:54.764,cap-49,16-69,6715
29,3359,B,1,0,1,60,"NEZAHUALCOYOTL",25,577,6,51,154,0,3,2,67,3,0,0,0,0,0,0,1,1,0,0,0,2,1,8,299,2017-06-04,19:25:38.638,19:27:53.532,cap-36,29-48,6903
40,5879,B,1,0,2,120,"ZUMPAHUACAN",7,243,7,99,12,1,2,2,39,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,174,2017-06-04,19:25:02.746,19:27:47.692,cap-58,40-81,8803
21,2775,C,2,0,1,58,"NAUCALPAN DE JUAREZ",32,627,48,71,22,1,8,4,93,1,2,0,0,0,3,0,0,0,0,0,0,6,0,19,278,2017-06-04,20:44:35.886,19:27:41.361,cap-53,21-31,8113
22,2831,B,1,0,1,58,"NAUCALPAN DE JUAREZ",32,524,119,42,48,2,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,304,2017-06-04,19:25:42.806,19:27:35.839,cap-85,22-23,2931
24,3005,C,1,0,1,58,"NAUCALPAN DE JUAREZ",32,578,29,72,13,2,1,1,113,1,0,1,1,0,0,0,0,0,0,0,0,6,0,12,252,2017-06-04,19:24:41.595,19:27:29.566,cap-18,24-6,7329
2,6403,B,1,0,1,36,"HUEHUETOCA",20,534,33,52,17,0,1,5,58,10,0,0,0,0,1,0,0,0,0,0,0,9,0,6,192,2017-06-04,19:25:01.186,19:27:25.859,cap-46,2-39,7099
8,5492,C,1,0,1,110,"TULTITLAN",11,708,35,86,68,0,5,3,148,2,0,1,0,0,1,0,0,0,0,0,1,13,1,7,371,2017-06-04,19:24:09.900,19:27:16.670,cap-106,8-7,7415
39,3950,C,1,0,1,71,"LA PAZ",31,674,8,108,54,0,5,2,86,2,4,0,0,0,1,0,2,0,0,0,0,2,0,8,282,2017-06-04,19:24:10.928,19:27:15.712,cap-100,39-34,3865
31,3675,C,1,0,1,60,"NEZAHUALCOYOTL",41,437,9,35,171,0,3,1,40,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,265,2017-06-04,19:25:00.136,19:27:13.280,cap-39,31-63,9048
13,1697,B,1,0,1,34,"ECATEPEC DE MORELOS",22,522,17,74,51,6,1,3,96,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,257,2017-06-04,19:38:13.571,19:27:12.555,cap-37,13-50,5503
5,4528,C,1,0,1,93,"TEOTIHUACAN",39,625,37,123,26,5,2,4,131,1,1,0,0,0,1,0,0,1,0,0,0,9,0,8,349,2017-06-04,19:24:41.357,19:27:01.426,cap-12,5-80,6536
23,112,B,1,0,1,5,"ALMOLOYA DE JUAREZ",45,665,78,151,56,16,2,4,78,1,1,2,0,0,2,0,1,0,0,0,0,12,0,15,419,2017-06-04,19:23:03.711,19:27:01.235,cap-57,23-10,2105
28,5918,B,1,0,2,121,"ZUMPANGO",20,169,14,60,3,2,1,2,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,110,2017-06-04,19:23:55.874,19:26:58.269,cap-75,28-44,1994
20,3177,B,1,0,1,60,"NEZAHUALCOYOTL",24,539,13,43,111,0,1,3,89,0,0,0,0,0,2,0,0,0,0,0,0,4,0,14,280,2017-06-04,19:24:29.956,19:26:56.653,cap-7,20-15,9042
26,5394,C,1,0,1,107,"TOLUCA",2,705,94,112,89,7,1,2,107,1,0,1,0,0,2,0,0,0,0,0,0,14,0,9,439,2017-06-04,19:48:44.527,19:26:53.896,cap-38,26-25,8929
10,6228,B,1,0,1,34,"ECATEPEC DE MORELOS",21,594,30,77,46,2,1,3,93,1,0,0,0,0,2,2,0,0,0,0,0,4,0,12,273,2017-06-04,19:24:23.206,19:26:47.048,cap-14,10-11,9991
28,1986,B,1,0,2,37,"HUEYPOXTLA",20,319,17,95,53,0,7,19,48,1,0,0,0,0,1,0,0,0,0,0,0,3,0,7,251,2017-06-04,19:23:45.728,19:26:37.502,cap-107,28-5,3415
21,2772,C,4,0,1,58,"NAUCALPAN DE JUAREZ",32,720,27,160,24,1,13,4,95,5,0,0,0,0,1,0,0,0,0,0,0,4,0,9,343,2017-06-04,20:44:05.988,19:26:35.853,cap-35,21-27,5882
8,5628,E,1,1,1,110,"TULTITLAN",11,565,42,70,46,2,5,3,136,1,1,0,1,0,0,0,0,1,0,0,0,9,2,8,327,2017-06-04,19:23:59.441,19:26:31.330,cap-61,8-60,8502
22,2874,C,1,0,1,58,"NAUCALPAN DE JUAREZ",30,522,42,64,38,3,2,4,87,2,1,0,1,1,0,0,0,0,0,0,0,9,1,6,261,2017-06-04,19:23:58.509,19:26:30.547,cap-117,22-48,2990
29,3356,C,1,0,1,60,"NEZAHUALCOYOTL",25,628,4,53,175,1,2,7,92,1,0,2,0,0,2,1,0,0,0,0,0,3,0,8,351,2017-06-04,19:23:44.350,19:26:30.147,cap-40,29-42,2495
25,1240,B,1,0,1,32,"CHIMALHUACAN",31,609,6,59,82,1,1,1,83,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,244,2017-06-04,19:23:34.434,19:26:23.058,cap-62,25-62,9513
22,2858,B,1,0,1,58,"NAUCALPAN DE JUAREZ",29,410,20,61,15,0,4,2,74,2,1,0,1,0,1,0,0,0,0,0,0,5,0,8,194,2017-06-04,19:23:37.850,19:26:19.717,cap-24,22-21,5458
28,5904,C,6,0,2,121,"ZUMPANGO",20,739,28,91,33,2,3,4,79,0,0,0,0,1,2,4,1,0,0,0,0,2,1,6,257,2017-06-04,20:33:32.912,19:26:04.748,cap-20,28-33,5864
39,6384,C,3,0,1,30,"CHICOLOAPAN",5,580,12,75,61,4,2,3,83,1,0,1,0,0,0,0,0,0,0,0,0,3,0,5,250,2017-06-04,19:23:56.968,19:26:01.658,cap-82,39-76,7958
37,5618,C,1,0,1,110,"TULTITLAN",38,562,26,70,48,3,3,3,147,4,0,2,0,0,0,0,0,0,1,0,0,9,0,7,323,2017-06-04,19:23:31.198,19:25:57.434,cap-29,37-41,7735
10,1793,B,1,0,1,34,"ECATEPEC DE MORELOS",8,433,31,70,64,1,2,1,72,2,3,1,0,0,1,0,0,0,0,0,0,4,0,8,260,2017-06-04,19:23:05.320,19:25:45.597,cap-102,10-33,4231
4,3807,C,1,0,2,61,"NICOLAS ROMERO",44,590,27,96,31,1,8,1,144,3,0,0,0,0,0,2,0,0,0,0,0,8,0,10,331,2017-06-04,19:21:23.356,19:25:27.671,cap-71,4-90,9484
36,5148,C,2,0,2,106,"TLATLAYA",9,683,6,135,151,1,2,9,106,1,1,1,0,0,2,0,0,0,0,0,0,3,0,8,426,2017-06-04,19:23:04.168,19:25:18.216,cap-47,36-79,5588
17,6481,B,1,0,1,34,"ECATEPEC DE MORELOS",8,520,24,81,36,2,3,3,97,2,0,1,0,1,2,0,0,0,0,0,0,1,0,7,260,2017-06-04,19:20:18.614,19:25:15.876,cap-77,17-68,2265
31,3701,B,1,0,1,60,"NEZAHUALCOYOTL",41,405,4,25,123,1,2,1,52,2,0,1,1,0,0,0,0,0,0,0,0,5,0,2,219,2017-06-04,19:23:27.174,19:25:13.909,cap-48,31-56,9845
28,5904,C,11,0,2,121,"ZUMPANGO",20,739,31,89,24,0,1,1,69,2,1,0,0,0,2,0,0,0,0,0,0,7,0,14,241,2017-06-04,19:26:25.812,19:25:13.501,cap-9,28-34,1827
4,3809,C,3,0,2,61,"NICOLAS ROMERO",44,704,41,158,20,3,4,1,119,1,0,0,0,0,0,0,0,0,0,0,0,9,0,13,369,2017-06-04,19:21:16.982,19:25:09.428,cap-4,4-92,3998
